date,time,favorites,id,isRetweet,retweets,text
1/8/21,10:44,510761,1.34757E+18,FALSE,83532,"To all of those who have asked, I will not be going to the Inauguration on January 20th."
1/8/21,9:47,480997,1.34756E+18,FALSE,108844,"The 75,000,000 great American Patriots who voted for me, AMERICA FIRST, and MAKE AMERICA GREAT AGAIN, will have a GIANT VOICE long into the future. They will not be disrespected or treated unfairly in any way, shape or form!!!"
1/7/21,19:22,629326,1.34733E+18,FALSE,154877,https://t.co/csX07ZVWGe
1/6/21,18:31,0,1.34695E+18,FALSE,0,These are the things and events that happen when a sacred landslide election victory is so unceremoniously &amp; viciously stripped away from great patriots who have been badly &amp; unfairly treated for so long. Go home with love &amp; in peace. Remember this day forever!
1/6/21,16:49,0,1.34693E+18,FALSE,0,https://t.co/Pm2PKV0Fp3
1/6/21,15:46,730357,1.34691E+18,FALSE,156100,"I am asking for everyone at the U.S. Capitol to remain peaceful. No violence! Remember, WE are the Party of Law &amp; Order – respect the Law and our great men and women in Blue. Thank you!"
1/6/21,15:12,582183,1.3469E+18,FALSE,107460,Please support our Capitol Police and Law Enforcement. They are truly on the side of our Country. Stay peaceful!
1/6/21,14:57,0,1.3469E+18,FALSE,0,"Mike Pence didn’t have the courage to do what should have been done to protect our Country and our Constitution, giving States a chance to certify a corrected set of facts, not the fraudulent or inaccurate ones which they were asked to previously certify. USA demands the truth!"
1/6/21,14:23,225460,1.34689E+18,FALSE,55188,https://t.co/izItBeFE6G
1/6/21,11:20,246426,1.34685E+18,FALSE,56883,These scoundrels are only toying with the @sendavidperdue (a great guy) vote. Just didn’t want to announce quite yet. They’ve got as many ballots as are necessary. Rigged Election!
1/6/21,9:53,458141,1.34682E+18,FALSE,72314,Even Mexico uses Voter I.D.
1/6/21,9:52,303347,1.34682E+18,FALSE,69832,The States want to redo their votes. They found out they voted on a FRAUD. Legislatures never approved. Let them do it. BE STRONG!
1/6/21,9:37,377295,1.34682E+18,FALSE,92437,"They just happened to find 50,000 ballots late last night. The USA is embarrassed by fools. Our Election Process is worse than that of third world countries!"
1/6/21,9:00,344390,1.34681E+18,FALSE,66595,"THE REPUBLICAN PARTY AND, MORE IMPORTANTLY, OUR COUNTRY, NEEDS THE PRESIDENCY MORE THAN EVER BEFORE - THE POWER OF THE VETO. STAY STRONG!"
1/6/21,8:55,251729,1.34681E+18,FALSE,62503,"States want to correct their votes, which they now know were based on irregularities and fraud, plus corrupt process never received legislative approval.  All Mike Pence has to do is send them back to the States, AND WE WIN. Do it Mike, this is a time for extreme courage!"
1/6/21,8:44,193930,1.34681E+18,FALSE,36209,Sleepy Eyes Chuck Todd is so happy with the fake voter tabulation process that he can’t even get the words out straight. Sad to watch!
1/6/21,1:44,289835,1.3467E+18,FALSE,66961,"If Vice President @Mike_Pence comes through for us, we will win the Presidency. Many States want to decertify the mistake they made in certifying incorrect &amp; even fraudulent numbers in a process  NOT approved by their State Legislatures (which it must be). Mike can send it back!"
1/6/21,1:30,0,1.34669E+18,TRUE,48197,RT @DanScavino: 🔊WOW! We hear you from the West Wing—THANK YOU❤️🇺🇸🦅 https://t.co/onytmaJUhp
1/6/21,1:30,0,1.34669E+18,TRUE,30835,RT @christina_bobb: Pennsylvania is going to Trump.  The legislators have spoken.
1/6/21,1:27,127234,1.34669E+18,FALSE,26083,Get smart Republicans. FIGHT! https://t.co/3fs1oPVnAx
1/6/21,1:01,0,1.34669E+18,TRUE,10808,RT @TomiLahren: I wonder when the water main is gonna burst in Georgia....
1/6/21,1:01,0,1.34669E+18,TRUE,13695,RT @TomiLahren: Democrats scrounging up votes from mystical places again....
1/6/21,1:00,0,1.34669E+18,TRUE,19205,RT @TomiLahren: The steal is in the making in Georgia. Wait for it.
1/6/21,1:00,0,1.34669E+18,TRUE,34076,"RT @kayleighmcenany: Why are they stopping the vote count in Democrat Chatham county, Georgia?

This sounds familiar! 🤨"
1/6/21,0:52,306738,1.34669E+18,FALSE,69530,Just happened to have found another 4000 ballots from Fulton County. Here we go!
1/5/21,23:14,331427,1.34666E+18,FALSE,77805,Looks like they are setting up a big “voter dump” against the Republican candidates. Waiting to see how many votes they need?
1/5/21,22:45,270262,1.34665E+18,FALSE,73129,BIG NEWS IN PENNSYLVANIA! https://t.co/7JqTWYUgOr
1/5/21,22:31,0,1.34665E+18,TRUE,38308,"RT @Jim_Jordan: For nine weeks, Democrats have been afraid to have a real debate on election integrity. 

Why? https://t.co/n3hcoOi4rS"
1/5/21,18:32,192930,1.34659E+18,FALSE,51087,I will be speaking at the SAVE AMERICA RALLY tomorrow on the Ellipse at 11AM Eastern. Arrive early — doors open at 7AM Eastern. BIG CROWDS! https://t.co/k4blXESc0c
1/5/21,18:14,273329,1.34658E+18,FALSE,71140,"Antifa is a Terrorist Organization, stay out of Washington. Law enforcement is watching you very closely! @DeptofDefense @TheJusticeDept @DHSgov @DHS_Wolf @SecBernhardt @SecretService @FBI"
1/5/21,18:01,210988,1.34658E+18,FALSE,55852,"I hope the Democrats, and even more importantly, the weak and ineffective RINO section of the Republican Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune"
1/5/21,17:55,328137,1.34658E+18,FALSE,82574,"Washington is being inundated with people who don’t want to see an election victory stolen by emboldened Radical Left Democrats. Our Country has had enough, they won’t take it anymore! We hear you (and love you) from the Oval Office. MAKE AMERICA GREAT AGAIN!"
1/5/21,15:16,166781,1.34654E+18,FALSE,33228,GEORGIA! Get out today and VOTE for @KLoeffler and @Perduesenate! https://t.co/YKiSx7d7lp
1/5/21,14:58,0,1.34653E+18,TRUE,11602,"RT @jmclghln: @realDonaldTrump voters across the USA if you have friends or family in Georgia call, text, Facebook, Instagram and email the…"
1/5/21,14:10,198868,1.34652E+18,FALSE,54896,"Reports are coming out of the 12th Congressional District of Georgia that Dominion Machines are not working in certain Republican Strongholds for over an hour. Ballots are being left in lock boxes, hopefully they count them. Thank you Congressman @RickAllen!"
1/5/21,14:07,0,1.34652E+18,TRUE,11652,"RT @Perduesenate: Thank you, @realDonaldTrump. Go vote, Georgia!"
1/5/21,14:07,0,1.34652E+18,TRUE,10666,"RT @KLoeffler: Georgia, we have a job to do TODAY. 

We have to STOP socialism. 

We have to PROTECT the American Dream. 

We have to SAVE…"
1/5/21,14:06,0,1.34652E+18,TRUE,9062,"RT @KLoeffler: It’s lunchtime. Have you voted yet? 

If you haven’t — GO VOTE and bring 10 people know! 

If you have — call your family, f…"
1/5/21,14:06,0,1.34652E+18,TRUE,9134,RT @Perduesenate: The Trump family is right — we need YOU to get out and vote today to defend our majority and defend America! #GASen #gapo…
1/5/21,12:00,429984,1.34649E+18,FALSE,90069,The Vice President has the power to reject fraudulently chosen electors.
1/5/21,11:22,127896,1.34648E+18,FALSE,25649,See you in D.C. https://t.co/ti4bChnPKz
1/5/21,10:57,215340,1.34647E+18,FALSE,41746,"Georgia, get out and VOTE for two great Senators, @KLoeffler and @sendavidperdue. So important to do so!"
1/5/21,10:45,177332,1.34647E+18,FALSE,42347,"Pleased to announce that @KLoeffler &amp; @sendavidperdue have just joined our great #StopTheSteal group of Senators. They will fight the ridiculous Electoral College Certification of Biden. How do you certify numbers that have now proven to be wrong and, in many cases, fraudulent!"
1/4/21,23:59,126642,1.3463E+18,FALSE,27524,https://t.co/tJkmEhSqY5
1/4/21,23:58,119112,1.3463E+18,FALSE,24741,https://t.co/X0CIj5dFlV
1/4/21,23:58,101708,1.3463E+18,FALSE,21052,https://t.co/zkFfhX0hOQ
1/4/21,23:58,96065,1.3463E+18,FALSE,19607,https://t.co/gWj2obEKm8
1/4/21,23:43,148594,1.3463E+18,FALSE,36118,https://t.co/9fRvjIgqKE
1/4/21,21:50,185691,1.34627E+18,FALSE,33097,"On my way, see you soon! https://t.co/7QW23k5b9r"
1/4/21,21:36,99107,1.34627E+18,FALSE,25000,https://t.co/3LNZWTO8NY
1/4/21,19:43,313859,1.34624E+18,FALSE,38244,Heading to Georgia now. See you soon!
1/4/21,11:58,235516,1.34612E+18,FALSE,60242,"The “Surrender Caucus” within the Republican Party will go down in infamy as weak and ineffective “guardians” of our Nation, who were willing to accept the certification of fraudulent presidential numbers!"
1/4/21,11:36,272308,1.34612E+18,FALSE,60779,"“We are not acting to thwart the Democratic process, we are acting to protect it.” @SenRonJohnson"
1/4/21,11:25,249177,1.34611E+18,FALSE,53966,"“We’ve seen in the last few months, unprecedented amounts of Voter Fraud.” @SenTedCruz  True!"
1/4/21,11:20,211508,1.34611E+18,FALSE,56945,"How can you certify an election when the numbers being certified are verifiably WRONG. You will see the real numbers tonight during my speech, but especially on JANUARY 6th. @SenTomCotton Republicans have pluses &amp; minuses, but one thing is sure, THEY NEVER FORGET!"
1/4/21,10:59,0,1.34611E+18,TRUE,49133,RT @realDonaldTrump: I will be there. Historic day!
1/4/21,2:04,105704,1.34597E+18,FALSE,27741,https://t.co/PXNO26lpoZ
1/4/21,1:55,69095,1.34597E+18,FALSE,19024,https://t.co/2rLJfoKmSS
1/4/21,1:55,99420,1.34597E+18,FALSE,28624,https://t.co/tuGfzK3QPE
1/4/21,1:54,83455,1.34597E+18,FALSE,21427,https://t.co/JEzkcjgLSy
1/4/21,1:23,95300,1.34596E+18,FALSE,28318,https://t.co/NmdLNsfDU2
1/3/21,17:33,116566,1.34584E+18,FALSE,31820,https://t.co/dN2P40kJLW
1/3/21,15:14,279621,1.3458E+18,FALSE,65598,"Sorry, but the number of votes in the Swing States that we are talking about is VERY LARGE and totally OUTCOME DETERMINATIVE! Only the Democrats and some RINO’S would dare dispute this - even though they know it is true!"
1/3/21,14:53,100524,1.3458E+18,FALSE,18949,....@SenTedCruz @HawleyMO @Jim_Jordan @senatemajldr @GOPLeader &amp; THE WORLD!
1/3/21,14:52,212677,1.3458E+18,FALSE,54881,"The Swing States did not even come close to following the dictates of their State Legislatures. These States  “election laws” were made up by local judges &amp; politicians, not by their Legislatures, &amp; are therefore, before even getting to irregularities &amp; fraud, UNCONSTITUTIONAL!"
1/3/21,13:37,112641,1.34578E+18,FALSE,28704,Trump Speaks to State Legislators on Call About Decertifying Election https://t.co/z6BgCAe3zX via @BreitbartNews
1/3/21,13:30,102056,1.34578E+18,FALSE,29496,https://t.co/FDUVk8cm9S
1/3/21,11:59,0,1.34575E+18,TRUE,19661,"RT @AmyKremer: We are excited to announce the site of our January 6th event will be The Ellipse in the President’s Park, just steps from th…"
1/3/21,11:59,0,1.34575E+18,TRUE,10863,"RT @LizWillis_: Arkansas, you were 🔥!
Next stop: Cape Girardeau, Mo.

@america1stwomen Bus Tour Livestream provided by @RSBNetwork.

#JAN6…"
1/3/21,11:58,0,1.34575E+18,TRUE,11725,"RT @AmyKremer: Why are my own #GA Senators ⁦@KLoeffler⁩ &amp; ⁦@Perduesenate⁩ not supporting this effort?

⁦@SenatorLoeffler⁩ ⁦@sendavidperdue⁩…"
1/3/21,11:58,0,1.34575E+18,TRUE,10296,RT @AmyKremer: Leaders!
1/3/21,11:57,191411,1.34575E+18,FALSE,49133,I will be there. Historic day! https://t.co/k6LStsWpfy
1/3/21,11:56,0,1.34575E+18,TRUE,11031,RT @AmyKremer: ❤️ My President
1/3/21,11:56,0,1.34575E+18,TRUE,9258,RT @AmyKremer: They only had 5 people RSVP and Hunter wasn’t one of them...
1/3/21,11:56,0,1.34575E+18,TRUE,9378,RT @AmyKremer: The #MarchForTrump bus has gone to more states than Joe Biden has supporters!
1/3/21,11:55,75358,1.34575E+18,FALSE,15832,Great! https://t.co/f0nKNPgqWg
1/3/21,11:54,0,1.34575E+18,TRUE,21288,RT @realMikeLindell: I am honored to be invited to speak at the biggest event in DC history! @realDonaldTrump will be our President for the…
1/3/21,11:54,0,1.34575E+18,TRUE,10039,"RT @AmyKremer: The #MarchForTrump bus rolls into Bowling Green today at 12 noon.

Senator @RandPaul, come join us &amp; pledge to contest the e…"
1/3/21,11:52,0,1.34575E+18,TRUE,32415,RT @SidneyPowell1: This “election” was stolen from the voters in a massive fraud that you &amp; others are now complicit in. American elections…
1/3/21,11:50,0,1.34575E+18,TRUE,19829,RT @TheRISEofROD: We The People Refuse To Concede To A Fraudulent Election!!
1/3/21,11:50,0,1.34575E+18,TRUE,22311,RT @SecPompeo: https://t.co/UvigQGjEsU
1/3/21,11:50,0,1.34575E+18,TRUE,12106,"RT @BurgessOwens: If you only do what's easy, you will seldom do what's right."
1/3/21,11:49,0,1.34575E+18,TRUE,12000,"RT @CodeMonkeyZ: 42 U.S.C. 1974
Retention and preservation of records and papers by officers of elections; deposit with custodian; penalty…"
1/3/21,11:48,0,1.34575E+18,TRUE,16728,RT @CodeMonkeyZ: Hillary canceled her fireworks show a few days before the 2016 General Election.
1/3/21,11:48,0,1.34575E+18,TRUE,30459,"RT @CodeMonkeyZ: If you are planning to attend peaceful protests in DC on the 6th, i recommend wearing a body camera. 
The more video angle…"
1/3/21,11:47,0,1.34575E+18,TRUE,10096,RT @CodeMonkeyZ: More interesting is that he suggests the inauguration date of January 20 can be extended.
1/3/21,11:47,0,1.34575E+18,TRUE,25079,"RT @EvanAKilgore: There's a difference between not having the evidence and not hearing the evidence.

Pass it on."
1/3/21,11:45,0,1.34575E+18,TRUE,10828,RT @JenLawrence21: We have been marching all around the country for you Mr President. Now we will bring it to DC on Jan 6 and PROUDLY stand…
1/3/21,11:42,198420,1.34575E+18,FALSE,34817,"Something how Dr. Fauci is revered by the LameStream Media as such a great professional, having done, they say, such an incredible job, yet he works for me and the Trump Administration, and I am in no way given any credit for my work. Gee, could this just be more Fake News?"
1/3/21,10:52,157331,1.34574E+18,FALSE,43633,"“Georgia election data, just revealed, shows that over 17,000 votes illegally flipped from Trump to Biden.” @OANN  This alone (there are many other irregularities) is enough to easily “swing Georgia to Trump”. #StopTheSteal  @HawleyMO @SenTedCruz @Jim_Jordan"
1/3/21,10:29,198671,1.34573E+18,FALSE,53590,"I spoke to Secretary of State Brad Raffensperger yesterday about Fulton County and voter fraud in Georgia. He was unwilling, or unable, to answer questions such as the “ballots under table” scam, ballot destruction, out of state “voters”, dead voters, and more. He has no clue!"
1/3/21,10:01,152243,1.34572E+18,FALSE,36959,"Republicans in Georgia must be careful of the political corruption in Fulton County, which is rampant. The Governor, @BrianKempGA, and his puppet Lt. Governor, @GeoffDuncanGA, have done less than nothing. They are a disgrace to the great people of Georgia!"
1/3/21,9:46,209950,1.34572E+18,FALSE,53172,"The number of cases and deaths of the China Virus is far exaggerated in the United States because of @CDCgov’s ridiculous method of determination compared to other countries, many of whom report, purposely, very inaccurately and low. “When in doubt, call it Covid.” Fake News!"
1/3/21,9:38,149116,1.34572E+18,FALSE,23610,The vaccines are being delivered to the states by the Federal Government far faster than they can be administered!
1/3/21,9:35,0,1.34572E+18,TRUE,10552,"RT @EpochTimes: “They fear for their safety and the safety of their families in this hyper-political climate.”

A #Michigan attorney in the…"
1/3/21,9:24,0,1.34571E+18,TRUE,10132,RT @axios: SCOOP: A  growing number of Republican senators — led by Ted Cruz — are set to announce today they also will object to certifyin…
1/3/21,3:06,0,1.34562E+18,TRUE,62549,RT @realDonaldTrump: https://t.co/nslWcFwkCj
1/3/21,3:02,101895,1.34562E+18,FALSE,21783,GOP Senators Join Hawley in Objecting to Electoral College Votes https://t.co/f0JHfN4UUb via @BreitbartNews
1/3/21,2:13,99273,1.3456E+18,FALSE,30562,https://t.co/moYUIcRq56
1/3/21,1:48,144522,1.3456E+18,FALSE,36856,https://t.co/JLq7hHI42o
1/2/21,23:33,0,1.34556E+18,TRUE,14682,RT @alaynatreene: NEW: A growing number of Republican senators — led by Ted Cruz — are set to announce today they also will object to certi…
1/2/21,23:31,0,1.34556E+18,TRUE,17876,"RT @SenatorLankford: Today, I am joining a group of Senators to propose an election commission to resolve the electoral issues. You can vie…"
1/2/21,22:45,232298,1.34555E+18,FALSE,65267,https://t.co/nslWcFwkCj
1/2/21,21:58,0,1.34554E+18,TRUE,45707,RT @realDonaldTrump: https://t.co/t6nWHJjJAN
1/2/21,20:00,0,1.34551E+18,TRUE,28488,RT @HawleyMO: Glad to see more Senators joining the fight on #JAN6. I hope many more will listen to their constituents and act
1/2/21,20:00,167885,1.34551E+18,FALSE,34130,So true. Thanks Josh! https://t.co/lacUQC6IHh
1/2/21,19:58,177392,1.34551E+18,FALSE,44037,An attempt to steal a landslide win. Can’t let it happen! https://t.co/sKn4iTjUy0
1/2/21,19:37,0,1.3455E+18,TRUE,17226,"RT @FoxNews: BREAKING: A coalition of GOP senators and senators-elect, led by Sen. Ted Cruz, will object to the Jan. 6 certification of the…"
1/2/21,19:36,0,1.3455E+18,TRUE,19920,"RT @marklevinshow: Congratulations to Ted Cruz and these Senate colleagues for stepping up against the mob!
https://t.co/0xEMT8gzdY"
1/2/21,19:35,147990,1.3455E+18,FALSE,35976,"...And after they see the facts, plenty more to come...Our Country will love them for it! #StopTheSteal https://t.co/0IdbiACLIb"
1/2/21,19:29,96719,1.3455E+18,FALSE,22384,"Wow, I guess it’s not good to go against a President who everyone in Georgia knows got you into office! https://t.co/4xUNdOncoB"
1/2/21,19:25,67456,1.3455E+18,FALSE,16781,".@senatemajldr Mitch M, and all! https://t.co/zLIEKzfpFv"
1/2/21,19:19,0,1.3455E+18,TRUE,11772,"RT @gehrig38: You know that sound when a sheet of glass begins to shatter, but slowly? That first hard CRACK!!! Then it spiders out? Listen…"
1/2/21,19:18,92281,1.3455E+18,FALSE,24596,Civil War: Tucker Carlson Hits His Own Network in Epic Post-Election Monologue https://t.co/xUSQQWCa8q
1/2/21,19:12,0,1.3455E+18,TRUE,20377,"RT @BernardKerik: Listen to @JovanHPulitzer, and then ask yourself where is the @FBI? https://t.co/Y3twbw4bQ5"
1/2/21,19:10,0,1.3455E+18,TRUE,31567,"RT @SecPompeo: We never, ever paid to get our people home. Appeasement invites more hostage-taking. We restored America's credibility. No m…"
1/2/21,13:08,225271,1.3454E+18,FALSE,57887,"Why haven’t they done signature verification in Fulton County, Georgia. Why haven’t they deducted all of the dead people who “voted”, illegals who voted, non Georgia residents who voted, and tens of thousands of others who voted illegally, from the final vote tally?"
1/2/21,13:08,138142,1.3454E+18,FALSE,33088,"....Just a small portion of these votes give US a big and conclusive win in Georgia. Have they illegally destroyed ballots in Fulton County? After many weeks, we don’t yet even have a judge to hear this large scale voter fraud case. The only judge seems to be Stacey’s sister!"
1/2/21,11:11,537294,1.34537E+18,FALSE,84545,MAKE AMERICA GREAT AGAIN!
1/2/21,11:02,194096,1.34537E+18,FALSE,38535,"Will be in Georgia on Monday night, 9:00 P.M. to RALLY for two GREAT people, @sendavidperdue &amp; @KLoeffler. GET READY TO VOTE ON TUESDAY!!!"
1/2/21,8:40,236430,1.34534E+18,FALSE,49479,"TRANSPARENCY in medical pricing will be one of the biggest and most important things done for the American citizen. It was just put into service, January 1, against long odds and bitter opposition. Final lawsuits won last week. Enjoy all the extra money you will have!"
1/2/21,8:30,248396,1.34533E+18,FALSE,49040,"For historical purposes remember, I was able to get rid of the INDIVIDUAL MANDATE, the most unpopular and expensive part of ObamaCare. You are no longer forced to pay a fortune for the “privilege” of NOT getting bad healthcare. This ended ObamaCare as we knew it. Thank you!"
1/2/21,0:08,186498,1.34521E+18,FALSE,45643,https://t.co/t6nWHJjJAN
1/1/21,21:32,0,1.34517E+18,TRUE,48402,RT @realDonaldTrump: https://t.co/FDUVk8cm9S
1/1/21,21:31,0,1.34517E+18,TRUE,55753,RT @realDonaldTrump: https://t.co/7YHKqgjAub
1/1/21,21:28,134784,1.34516E+18,FALSE,23302,Some States are very slow to inoculate recipients despite successful and very large scale distribution of vaccines by the Federal Government. They will get it done!
1/1/21,21:10,304112,1.34516E+18,FALSE,64916,"Because of the Trump Administration, hospitals are now required, effective immediately, to publish their REAL PRICES, which will create competition and drive downs costs MASSIVELY. Won lawsuit last week. Bigger than healthcare, it’s called PRICE TRANSPARENCY...."
1/1/21,21:10,224009,1.34516E+18,FALSE,32516,....Please remember who got it done!!!
1/1/21,20:58,117448,1.34516E+18,FALSE,26014,"Only because Biden got very few votes, just like the Election! https://t.co/sNIAJ1i5hu"
1/1/21,20:56,0,1.34516E+18,TRUE,37411,"RT @DonaldJTrumpJr: Judge blocks voter purge in 2 Georgia counties. 

Don’t believe these things are rigged? 

THE JUDGE IS STACY ABRAMS’ S…"
1/1/21,20:54,149686,1.34516E+18,FALSE,39695,Herschel is speaking the truth! https://t.co/6x9VLsc9qf
1/1/21,20:52,124522,1.34516E+18,FALSE,27993,Thank you Madison! https://t.co/XyaAHO9CwC
1/1/21,20:49,0,1.34515E+18,TRUE,35891,RT @DonaldJTrumpJr: Alec Baldwin should play Alec Baldwin when SNL parodies his wife pretending she’s Spanish for the last few decades as o…
1/1/21,20:48,107829,1.34515E+18,FALSE,31923,"Republicans should have gotten rid of Section 230 in the Defense Bill, and you wouldn’t have had this problem. Never learn!!! https://t.co/7wR84Rhln0"
1/1/21,20:39,173301,1.34515E+18,FALSE,57859,January 6th. See you in D.C. https://t.co/vynZTv9lHb
1/1/21,20:31,0,1.34515E+18,TRUE,40838,RT @realDonaldTrump: https://t.co/Dcm41ThF5k
1/1/21,20:27,122345,1.34515E+18,FALSE,27568,"....is therefore both illegal and invalid, and that would include the two current Senatorial Elections. In Wisconsin, Voters not asking for applications invalidates the Election. All of this without even discussing the millions of fraudulent votes that were cast or altered!"
1/1/21,20:27,117932,1.34515E+18,FALSE,26391,"....changes made to the voting process, rules and regulations, many made hastily before the election, and therefore the whole State Election is not legal or Constitutional. Additionally, the Georgia Consent Decree is Unconstitutional &amp; the State 2020 Presidential Election...."
1/1/21,20:27,172994,1.34515E+18,FALSE,45051,"Before even discussing the massive corruption which took place in the 2020 Election, which gives us far more votes than is necessary to win all of the Swing States (only need three), it must be noted that the State Legislatures were not in any way responsible for the massive...."
1/1/21,17:59,219128,1.34511E+18,FALSE,54251,"Our Republican Senate just missed the opportunity to get rid of Section 230, which gives unlimited power to Big Tech companies. Pathetic!!! Now they want to give people ravaged by the China Virus $600, rather than the $2000 which they so desperately need. Not fair, or smart!"
1/1/21,17:39,204888,1.34511E+18,FALSE,37629,.@FoxNews Weekend Daytime is not watchable. Switching over to @OANN!
1/1/21,17:37,116173,1.34511E+18,FALSE,28566,A great honor! https://t.co/U4WFBWrnF7
1/1/21,17:30,91655,1.3451E+18,FALSE,26568,NOW! https://t.co/hjC1WW64O6
1/1/21,17:13,189034,1.3451E+18,FALSE,56035,"Massive amounts of evidence will be presented on the 6th. We won, BIG! https://t.co/ymncRrNR5t"
1/1/21,16:56,293323,1.3451E+18,FALSE,70592,"The BIG Protest Rally in Washington, D.C., will take place at 11.00 A.M. on January 6th. Locational details to follow. StopTheSteal!"
1/1/21,16:27,66377,1.34509E+18,FALSE,19369,"The BIG Protest Rally in Washington, D.C., will take place at 11.00 A.M. on January 6th. Locational details to follow. StopTheSteal!"
1/1/21,15:44,169532,1.34508E+18,FALSE,35803,"I hope to see the great Governor of South Dakota @KristiNoem, run against RINO @SenJohnThune, in the upcoming 2022 Primary. She would do a fantastic job in the U.S. Senate, but if not Kristi, others are already lining up. South Dakota wants strong leadership, NOW!"
1/1/21,15:28,0,1.34507E+18,TRUE,26513,"RT @TeamTrump: 🚨Georgia🚨

Contact House Speaker David Ralston &amp; Senate Majority Leader Mike Dugan!

They must:

✅Hear the evidence
✅Correct…"
1/1/21,14:58,0,1.34507E+18,TRUE,21468,"RT @KylieJaneKremer: The calvary is coming, Mr. President!

JANUARY 6th | Washington, DC

https://t.co/kyp7WF8o5r 

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

#MarchForTr…"
1/1/21,12:39,146709,1.34503E+18,FALSE,46194,https://t.co/RBgT5SMWGT
1/1/21,10:38,680538,1.345E+18,FALSE,81782,HAPPY NEW YEAR!
1/1/21,2:01,188995,1.34487E+18,FALSE,55718,https://t.co/7YHKqgjAub
1/1/21,2:01,148543,1.34487E+18,FALSE,48343,https://t.co/FDUVk8cm9S
1/1/21,1:17,0,1.34486E+18,TRUE,13525,"RT @TheFirstonTV: Joe Biden did a ""victory lap"" but had ""a lot of trouble speaking"" &amp; there was one major thing missing from his speech, sa…"
1/1/21,1:08,151968,1.34485E+18,FALSE,38293,Sen. Josh Hawley Slams Walmart Tweet Calling Him a ‘Sore Loser‘ https://t.co/wmShnPcrzj via @BreitbartNews America is proud of Josh and the many others who are joining him. The USA cannot have fraudulent elections!
1/1/21,1:00,377120,1.34485E+18,FALSE,59151,"Finished off the year with the highest Stock Market in history. Setting records with your 401k’s, just like I said you would. Congratulations to all!"
12/31/202,0  4:14:31 PM,237668,1.34472E+18,FALSE,57422,https://t.co/2kYtZF8Mei
12/30/202,0  10:48:59 PM,175185,1.34445E+18,FALSE,47501,https://t.co/S6fKpzoXZZ
12/30/202,0  7:29:25 PM,348110,1.3444E+18,FALSE,85675,We now have far more votes than needed to flip Georgia in the Presidential race. Massive VOTER FRAUD took place. Thank you to the Georgia Legislature for today’s revealing meeting!
12/30/202,0  7:16:40 PM,172187,1.3444E+18,FALSE,46133,".@BrianKempGA, his puppet Lt. Governor @GeoffDuncanGA, and Secretary of State, are disasters for Georgia. Won’t let professionals get anywhere near Fulton County for signature verifications, or anything else. They are virtually controlled by @staceyabrams &amp; the Democrats. Fools!"
12/30/202,0  7:06:15 PM,265625,1.34439E+18,FALSE,49692,Watching @FoxNews is almost as bad as watching Fake News @CNN. New alternatives are developing!
12/30/202,0  5:18:43 PM,281802,1.34437E+18,FALSE,74084,"The United States had more votes than it had people voting, by a lot. This travesty cannot be allowed to stand. It was a Rigged Election, one not even fit for third world countries!"
12/30/202,0  4:47:14 PM,457576,1.34436E+18,FALSE,88900,"JANUARY SIXTH, SEE YOU IN DC!"
12/30/202,0  4:46:09 PM,259126,1.34436E+18,FALSE,63698,"Twitter is shadow banning like never before. A disgrace that our weak and ineffective political leadership refuses to do anything about Big Tech. They’re either afraid or stupid, nobody really knows!"
12/30/202,0  4:43:09 PM,206717,1.34436E+18,FALSE,44291,"Thank you, a great honor! https://t.co/9GfT5c8hY0"
12/30/202,0  1:28:25 PM,129540,1.34431E+18,FALSE,32791,"Hearings from Atlanta on the Georgia Election overturn now being broadcast LIVE via @RSBNetwork! 
https://t.co/ogBvLbKfqG"
12/30/202,0  1:20:57 PM,0,1.34431E+18,TRUE,26960,"RT @TeamTrump: Time for state legislators to take the Election seriously. 

President @realDonaldTrump needs you to DEMAND they call a SPEC…"
12/30/202,0  12:10:11 PM,183200,1.34429E+18,FALSE,49303,"Hearings from Atlanta on the Georgia Election overturn now being broadcast. Check it out. @OANN @newsmax and many more. @BrianKempGA should resign from office. He is an obstructionist who refuses to admit that we won Georgia, BIG! Also won the other Swing States."
12/30/202,0  11:04:55 AM,302827,1.34427E+18,FALSE,55513,$2000 ASAP!
12/30/202,0  10:28:39 AM,179264,1.34426E+18,FALSE,30881,The Federal Government has distributed the vaccines to the states. Now it is up to the states to administer. Get moving!
12/30/202,0  10:15:14 AM,189893,1.34426E+18,FALSE,42753,"“Barack Obama was toppled from the top spot and President Trump claimed the title of the year’s Most Admired Man. Trump number one, Obama number two, and Joe Biden a very distant number three. That’s also rather odd given the fact that on November 3rd, Biden allegedly racked up"
12/30/202,0  10:15:14 AM,142278,1.34426E+18,FALSE,31196,"...millions more votes than Trump, but can’t get anywhere close to him in this poll. No incoming president has ever done as badly in this annual survey.” @MarkSteynOnline @TuckerCarlson That’s because he got millions of Fake Votes in the 2020 Election, which was RIGGED!"
